id,name,order,active,createdAt,description,typeId,totalActivities,code,levelId,learningMore,periodId,levelCodeId,institutionId,carrerId,sessionId,startDate,endDate,regionalId,campusId,localId,hasEcampus,hasEyoung,hasActivated,days,scheduleStart,scheduleEnd
000000053088,Seg 13:00 - 13:50,0,1,2022-12-27T18:54:00.000Z,YEAR 5 SP 5HS,2,83,Y5FEF5,80,,2230,101140,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,354,0,0,1,Fund.I - 5º ano A, , 
000000053089,Seg 16:50 - 17:40,0,1,2022-12-27T18:57:01.000Z,YEAR 5 SP 5HS,2,83,Y5FEF5,80,,2230,101140,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,354,0,0,1,Fund.I - 5º ano B, , 
000000053090,Quin 13:00 - 14:40,0,1,2022-12-28T17:40:00.000Z,KINDER 2 SP 3HS,2,40,K2FCL3,78,eyoung,2230,100772,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,367,0,0,1,Infantil - 4 anos A, , 
000000053091,Quin 16:40 - 18:20,0,1,2022-12-28T17:42:00.000Z,KINDER 3 SP 3HS,2,40,K3FCL3,79,eyoung,2230,100773,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,367,0,0,1,Infantil - 5 anos A, , 
000000053092,Quin 07:00 - 07:50,0,1,2022-12-28T17:45:00.000Z,YEAR 1 SP 3HS,2,91,Y1FCL3,67,eyoung,2230,100774,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,367,0,0,1,Fund.I - 1º ano A, , 
000000053093,Quin 08:40 - 09:30/Quin 09:50 - 10:40,0,1,2022-12-28T17:47:00.000Z,YEAR 2 SP 3HS,2,87,Y2FCL3,68,eyoung,2230,100775,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,367,0,0,1,Fund.I - 2º ano A, , 
000000053094,Quin 10:40 - 11:30,0,1,2022-12-28T17:49:00.000Z,YEAR 3 SP 3HS,2,87,Y3FCL3,69,eyoung,2230,100776,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,367,0,0,1,Fund.I - 3º ano A, , 
000000053095,Ter 15:50 - 16:40,0,1,2022-12-28T17:51:00.000Z,YEAR 4 SP 3HS,2,84,Y4FEF3,70,eyoung,2230,100777,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,367,0,0,1,Fund.I - 4º ano A, , 
000000053096,Ter 13:00 - 14:40,0,1,2022-12-28T17:54:00.000Z,YEAR 5 SP 3HS,2,83,Y5FEF3,80,eyoung,2230,100779,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,367,0,0,1,Fund.I - 5º ano A, , 
000000053097,Seg 08:40 - 09:30,0,1,2022-12-28T18:07:01.000Z,YEAR 6 SP 3HS,2,99,Y6FCLI13,109,podcast,2230,100781,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,367,0,0,1,Fund.II - 6º ano A, , 
000000053098,Terça - /,0,1,2022-12-28T18:10:00.000Z,YEAR 6 SP 3HS,2,99,Y6FCLI13,109,podcast,2230,100781,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,367,0,0,1,,,
000000053099,Seg 10:40 - 11:30,0,1,2022-12-28T18:14:00.000Z,YEAR 7 SP 3HS,1,115,Y7FCLI23,108,podcast,2230,100782,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,367,0,0,1,Fund.II - 7º ano A, , 
000000053100,Seg 07:00 - 07:50,0,1,2022-12-28T18:25:00.000Z,YEAR 8 SP 3HS,1,117,Y8FCLI33,74,podcast,2230,100783,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,367,0,0,1,Fund.II - 8º ano B, , 
000000053101,Seg 09:50 - 10:40,0,1,2022-12-28T18:28:00.000Z,YEAR 9 SP 3HS,1,114,Y9FCLI43,113,podcast,2230,100784,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,367,0,0,1,Fund.II - 9ºano A, , 
000000053102,Quin 07:00 - 07:50,0,1,2022-12-28T18:31:00.000Z,HIGH PLUS 1 SP 2HS,2,66,HF1FEF2,179,spboost,2230,100791,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,367,0,0,1,EM - 1º ano A, , 
000000053103,Quin 08:40 - 09:30/Quin 09:50 - 10:40,0,1,2022-12-28T18:33:00.000Z,HIGH PLUS 2 SP 2HS,2,48,HF2FEF2,180,spboost,2230,100792,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,367,0,0,1,EM - 2º ano A, , 
000000053104,Quin 10:40 - 11:30,0,1,2022-12-28T18:34:00.000Z,HIGH PLUS 3 SP 2HS,2,47,HF3FEF2,181,spboost,2230,100793,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,367,0,0,1,EM - 3º ano A, , 
000000053105,Seg 08:06 - 08:07,0,1,2022-12-28T18:43:00.000Z,HIGH GLOBAL 3 SP 2HS,1,68,HG3FEF2,117,spboost,2230,100790,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,339,0,0,1,EM - 3º ano A, , 
000000053107, - /,0,1,2022-12-29T16:36:00.000Z,YEAR 6 SP 3HS,2,99,Y6FCLI13,109,podcast,2230,100781,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,344,0,0,0,,,
000000053108,Seg 07:01 - 07:02,0,1,2022-12-29T17:59:00.000Z,YEAR 6 SP 3HS,2,99,Y6FCLI13,109,podcast,2230,100781,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,344,0,0,1,1FA, , 
000000053109,Seg 11:00 - 11:50,0,1,2022-12-30T17:29:00.000Z,Carreiras - A,1,32,CARREF_A,373,kanttum,2230,101102,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,343,0,0,1,EM - 2º ano A, , 
000000053110, - /,0,1,2023-01-02T19:59:00.000Z,HIGH GLOBAL 1 SP 2HS,1,67,HG1FEF2,105,spboost,2230,100788,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,368,0,0,0,,,
000000053111, - /,0,1,2023-01-02T20:30:00.000Z,HIGH GLOBAL 2 SP 2HS,2,67,HG2FEF2,107,spboost,2230,100789,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,368,0,0,0,,,
000000053113, - ,0,1,2023-01-02T20:44:00.000Z,HIGH GLOBAL 2 SP 2HS,2,67,HG2FEF2,107,spboost,2230,100789,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,368,0,0,1,Seg,,
000000053114, - /,0,1,2023-01-02T20:49:00.000Z,Liderança Ambiental - A,2,32,LIDAMF_A,371,kanttum,2230,101104,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,368,0,0,0,,,
000000053115,Ter 13:00 - 13:50,0,1,2023-01-03T00:47:00.000Z,KINDER 2 SP 3HS,2,40,K2FCL3,78,eyoung,2230,100772,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,350,0,0,1,Infantil - 3 anos A, , 
000000053116,Seg 07:01 - 07:02,0,1,2023-01-03T00:49:00.000Z,KINDER 3 SP 3HS,2,40,K3FCL3,79,eyoung,2230,100773,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,350,0,0,1,Seg,07:01,07:02
000000053117, - /,0,1,2023-01-03T20:28:01.000Z,Matemática Financeira - A,2,32,MATFIF_A,370,kanttum,2230,101106,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,310,0,0,1,,,
000000053119,Sábado - /,0,1,2023-01-04T14:54:00.000Z,HIGH GLOBAL 2 SP 2HS,2,67,HG2FEF2,107,spboost,2230,100789,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,368,0,0,1,,,
000000053121,Sexta - /,0,1,2023-01-06T15:27:00.000Z,HIGH GLOBAL 2 SP 2HS,2,67,HG2FEF2,107,spboost,2230,100789,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,368,0,0,1,,,
000000053237,Sex 10:15 - 10:25,0,1,2023-01-10T19:42:01.000Z,HIGH GLOBAL 1,2,85,PBMATHG1,135,kanttum,2230,100842,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,51,55,1,0,1,, , 
000000053240,Sex 11:00 - 11:15,0,1,2023-01-10T19:48:04.000Z,HIGH GLOBAL 2,2,84,PBMATHG2,137,kanttum,2230,100843,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,51,55,1,0,1,, , 
000000053241,Quar 10:15 - 10:25,0,1,2023-01-10T19:51:04.000Z,HIGH PLUS 3,1,105,PBMATHP3,295,kanttum,2230,100847,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,51,55,1,0,1,, , 
000000053242,Quar 11:15 - 11:25,0,1,2023-01-10T19:54:04.000Z,HIGH GLOBAL 3,2,85,PBMATHG3,138,kanttum,2230,100844,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,51,55,1,0,1,, , 
000000053243,Quar 07:15 - 07:25,0,1,2023-01-10T20:00:01.000Z,HIGH GLOBAL,1,19,PBF_HG,210,kanttum,2230,100665,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,51,55,1,0,1,, , 
000000053244,Ter 07:03 - 07:04,0,1,2023-01-10T20:15:08.000Z,YEAR 4 SP 3HS,2,84,Y4FEF3,70,eyoung,2230,100777,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,347,0,0,1,Fund.I - 4º ano C, , 
000000053245, - /,0,1,2023-01-10T20:27:02.000Z,YEAR 2 SP 3HS,2,87,Y2FCL3,68,eyoung,2230,100775,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,347,0,1,0,,,
000000053247,Quin 08:06 - 08:07,0,1,2023-01-10T20:30:01.000Z,YEAR 2 SP 3HS,2,87,Y2FCL3,68,eyoung,2230,100775,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,347,0,0,1,Fund.I - 2º ano B, , 
000000053250,Sex 10:30 - 10:35,0,1,2023-01-11T12:54:00.000Z,HIGH PLUS 1,1,85,PBMATHP1,293,kanttum,2230,100845,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,51,55,1,0,1,, , 
000000053251,Quin 10:35 - 10:40,0,1,2023-01-11T12:57:01.000Z,HIGH PLUS 2,1,85,PBMATHP2,294,kanttum,2230,100846,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,51,55,1,0,1,, , 
000000053253,Ter 10:45 - 10:55,0,1,2023-01-11T14:12:02.000Z,IF INTERNET OF THINGS A1-2,1,45,IFIOTA12,291,kanttum,2230,101329,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,51,55,1,0,1,, , 
000000053254,Quin 09:15 - 09:20,0,1,2023-01-11T14:18:03.000Z,IF CONSUMER MATHS A1-2,1,45,IFCMAA12,288,kanttum,2230,101330,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,51,55,1,0,1,, , 
000000053255,Seg 11:15 - 11:20,0,1,2023-01-11T14:24:01.000Z,IF CAREER PREP A1-2,1,45,IFCPREA1,285,kanttum,2230,101324,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,51,55,1,0,1,, , 
000000053256, - /,0,1,2023-01-11T15:15:04.000Z,KINDER 1 SP 3HS,2,40,K1FCL3,77,eyoung,2230,100771,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,368,0,1,1,,,
000000053257, - /,0,1,2023-01-11T15:18:00.000Z,HIGH GLOBAL 2 SP 2HS,2,67,HG2FEF2,107,spboost,2230,100789,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,368,0,0,0,,,
000000053260,Quar 08:08 - 08:09,0,1,2023-01-11T19:09:04.000Z,KINDER 1 SP 3HS,2,40,K1FCL3,77,eyoung,2230,100771,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,347,0,0,1,Infantil - 3 anos A, , 
000000053261,Quin 10:10 - 10:11,0,1,2023-01-11T19:30:01.000Z,HIGH PLUS 2 SP 2HS,2,48,HF2FEF2,180,spboost,2230,100792,ACISP,PBSP,200,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,7,164,347,0,0,1,EM - 2º ano B, , 
